,"b""Country",Product Name,FNSKU,Merchant SKU,ASIN,Condition,Supplier,Supplier part no.,Currency code,Price,Sales last 30 days,Units Sold Last 30 Days,Total Units,Inbound,Available,FC transfer,FC Processing,Customer Order,Unfulfillable,Fulfilled by,Days of Supply,Alert,Recommended replenishment qty,Recommended ship date,Inventory level threshold's published \xe2\x80\x93 Current Month,Current month - Very low inventory threshold,Current month - Minimum inventory threshold,Current month - Maximum inventory threshold,Current month - Very high inventory threshold,Inventory level threshold's published \xe2\x80\x93 Next Month,Next month - Very low inventory threshold,Next month - Minimum inventory threshold,Next month - Maximum inventory threshold,Next month - Very high inventory threshold,Utilization,Maximum shipment quantity,
4257,GB,"IZAS Men's Sindu Outdoor Padded With Hood Jacket, Black, 2X-Large",B01MEE5LD2,IMYPD00916BK/BKXXL AMZ,B01MEE5LD2,New,--,,GBP,58.83,0.0,0,4,0,4,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,4,196,
4258,DE,IZAS Ultraleichte Faserjacke Sindu,B01MEE5LD2,IMYPD00916BK/BKXXL AMZ,B01MEE5LD2,New,--,,EUR,65.99,0.0,0,4,0,4,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,4,196,
4259,DE,"Izas Pineta, damen Sandale, Fuchsia, 40 EU",X000PSBUU9,IWFFO01049FX40 AMZ1,B06XSKB14B,New,--,,EUR,37.99,75.98,2,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4260,GB,"IZAS Men Pineta Outdoor Sandals - Fuxia, Size 40",X000PSBUU9,IWFFO01049FX40 AMZ1,B06XSKB14B,New,--,,GBP,34.86,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4261,DE,"Izas Outdoor Damen Leeds Sportsandale, Bluemoon Coral Fluor, 36 EU",X00113C5U1,IWFSD01412BM/CF36 AMZ,B07R5777TD,New,--,,EUR,34.99,0.0,0,2,0,2,0,2,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
4262,FR,"Izas Outdoor Leeds, Sandale de Sport Femme, Bluemoon Coral Fluor, 36 EU",X00113C5U1,IWFSD01412BM/CF36 AMZ,B07R5777TD,New,--,,EUR,34.99,0.0,0,2,0,2,0,2,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
4263,GB,"Izas Outdoor Women's Leeds Sport Sandal, Bluemoon Coral Fluor, 2 UK",X00113C5U1,IWFSD01412BM/CF36 AMZ,B07R5777TD,New,--,,GBP,31.19,0.0,0,2,0,2,0,2,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
4264,IT,"Izas Outdoor Leeds, Sandalo Sportivo Donna, Bluemoon Coral Fluor, 36 EU",X00113C5U1,IWFSD01412BM/CF36 AMZ,B07R5777TD,New,--,,EUR,34.99,0.0,0,2,0,2,0,2,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
4265,ES,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Bluemoon Coral Fluor, 36 EU",X00113C5U1,IWFSD01412BM/CF36 AMZ,B07R5777TD,New,--,,EUR,34.99,0.0,0,2,0,2,0,2,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,2,198,
4266,IT,"IZAS Wheeler, Giacca in Pile Donna, Rete/Nero, M",B01G7AUSA8,IWLPF00565RD/BKM AMZ,B01G7AUSA8,New,--,,EUR,16.99,0.0,0,1,0,1,0,0,0,0,Amazon,10,low_stock,6,09/07/2020,YES,,,200,,NO,,,,,1,199,
4267,DE,IZAS Polar Futterjacke Wheeler,B01G7AUSA8,IWLPF00565RD/BKM AMZ,B01G7AUSA8,New,--,,EUR,16.99,0.0,0,1,0,1,0,0,0,0,Amazon,10,low_stock,6,09/07/2020,YES,,,200,,NO,,,,,1,199,
4268,FR,Veste de Doublure Polaire Wheeler,B01G7AUSA8,IWLPF00565RD/BKM AMZ,B01G7AUSA8,New,--,,EUR,16.99,0.0,0,1,0,1,0,0,0,0,Amazon,10,low_stock,6,09/07/2020,YES,,,200,,NO,,,,,1,199,
4269,GB,"IZAS Women's Wheeler Polar Fleece Jacket, Red/Black, Medium",B01G7AUSA8,IWLPF00565RD/BKM AMZ,B01G7AUSA8,New,--,,GBP,15.15,0.0,0,1,0,1,0,0,0,0,Amazon,10,low_stock,6,09/07/2020,YES,,,200,,NO,,,,,1,199,
4270,ES,Izas Chaqueta Forro Polar Wheeler,B01G7AUSA8,IWLPF00565RD/BKM AMZ,B01G7AUSA8,New,--,,EUR,16.99,33.98,2,1,0,1,0,0,0,0,Amazon,10,low_stock,6,09/07/2020,YES,,,200,,NO,,,,,1,199,
4271,GB,"IZASWomen's Fleece Jacket - fuchsia / black , Medium",B00R4LBKP2,IWLPF00565FX/BKM AMZ1,B00R4LBKP2,New,--,,GBP,15.15,0.0,0,0,0,0,0,1,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,1,199,
4272,DE,IZAS Polar Futterjacke Wheeler,B00R4LBKP2,IWLPF00565FX/BKM AMZ1,B00R4LBKP2,New,--,,EUR,16.99,16.99,1,0,0,0,0,1,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,1,199,
4273,FR,Veste de Doublure Polaire Wheeler,B00R4LBKP2,IWLPF00565FX/BKM AMZ1,B00R4LBKP2,New,--,,EUR,16.99,0.0,0,0,0,0,0,1,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,1,199,
4274,IT,"Izas Wheeler Giacca di Pile, Fucsia, M",B00R4LBKP2,IWLPF00565FX/BKM AMZ1,B00R4LBKP2,New,--,,EUR,16.99,31.03,2,0,0,0,0,1,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,1,199,
4275,ES,Izas Chaqueta Forro Polar Wheeler,B00R4LBKP2,IWLPF00565FX/BKM AMZ1,B00R4LBKP2,New,--,,EUR,16.99,0.0,0,0,0,0,0,1,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,1,199,
4276,FR,"IZAS ANCELLE Sandale Femme, Noir/Argent, 37",X00116F5WN,IWFFO00822BK/SV37 AMZ,B07B1B2NRF,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,6,09/07/2020,YES,,,200,,NO,,,,,0,200,
4277,GB,"IZAS Men's Ancelle Outdoor Shoes, Black/Silver, Size 39",X00116F5WN,IWFFO00822BK/SV37 AMZ,B07B1B2NRF,New,--,,GBP,31.70,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,6,09/07/2020,YES,,,200,,NO,,,,,0,200,
4278,ES,Izas Sandalia Ancelle,X00116F5WN,IWFFO00822BK/SV37 AMZ,B07B1B2NRF,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,6,09/07/2020,YES,,,200,,NO,,,,,0,200,
4279,DE,"IZAS Damen ANCELLE Sandale, Schwarz/Silber, 37",X00116F5WN,IWFFO00822BK/SV37 AMZ,B07B1B2NRF,New,--,,EUR,37.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,6,09/07/2020,YES,,,200,,NO,,,,,0,200,
4280,IT,"IZAS ANCELLE, Sandalia Deportiva Donna, Argento Nero, 37",X00116F5WN,IWFFO00822BK/SV37 AMZ,B07B1B2NRF,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,6,09/07/2020,YES,,,200,,NO,,,,,0,200,
4281,ES,Izas Sandalia Tena,B06XT35WYF,IWFFO01051TQ39 AMZ1,B06XT35WYF,New,--,,EUR,34.99,132.96,4,5,0,4,1,1,0,2,Amazon,24,low_stock,21,09/07/2020,YES,,,200,,NO,,,,,6,194,
4282,DE,IZAS Damen Sandalen,B06XT35WYF,IWFFO01051TQ39 AMZ1,B06XT35WYF,New,--,,EUR,37.99,151.96,4,5,0,4,1,1,0,2,Amazon,24,low_stock,21,09/07/2020,YES,,,200,,NO,,,,,6,194,
4283,GB,"IZAS Men Tena Outdoor Sandals - Turquoise, Large",B06XT35WYF,IWFFO01051TQ39 AMZ1,B06XT35WYF,New,--,,GBP,31.19,0.0,0,5,0,4,1,1,0,2,Amazon,24,low_stock,21,09/07/2020,YES,,,200,,NO,,,,,6,194,
4284,FR,IZAS Tena Sandale de Sport Femme,B06XT35WYF,IWFFO01051TQ39 AMZ1,B06XT35WYF,New,--,,EUR,34.99,0.0,0,5,0,4,1,1,0,2,Amazon,24,low_stock,21,09/07/2020,YES,,,200,,NO,,,,,6,194,
4285,IT,"IZAS Tena, Sandalo Sportivo Donna",B06XT35WYF,IWFFO01051TQ39 AMZ1,B06XT35WYF,New,--,,EUR,34.99,34.99,1,5,0,4,1,1,0,2,Amazon,24,low_stock,21,09/07/2020,YES,,,200,,NO,,,,,6,194,
4286,ES,"Sandalias Resistentes al Agua Tyne Izas (46 EU, Brown/Orange)",X00116EVSH,IMFSD01409BR/OR46 AMZ,B07NLFSVSM,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4287,IT,"Sandali Resistenti all'Acqua Tyne Izas (46 EU, Brown/Orange)",X00116EVSH,IMFSD01409BR/OR46 AMZ,B07NLFSVSM,New,--,,EUR,34.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4288,DE,"Izas, Herren Trekking- "," Wanderhalbschuhe , Braun - Brown/Orange - Gr\xc3\xb6\xc3\x9fe: 46 EU",X00116EVSH,IMFSD01409BR/OR46 AMZ,B07NLFSVSM,New,--,,EUR,44.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200
4289,FR,"IZAS Sandales pour Canyoning et Trekking Tyne (46 EU, Brown/Orange)",X00116EVSH,IMFSD01409BR/OR46 AMZ,B07NLFSVSM,New,--,,EUR,39.99,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4290,GB,Izas Men\xe2\x80\x99s Hiking Boots Brown Size: 11.5 UK,X00116EVSH,IMFSD01409BR/OR46 AMZ,B07NLFSVSM,New,--,,GBP,31.70,0.0,0,0,0,0,0,0,0,0,Amazon,0,out_of_stock,1,09/07/2020,YES,,,200,,NO,,,,,0,200,
4291,ES,Izas Camiseta t\xc3\xa9rmica Nelion,B01M635NO1,IMTTH00424WH4XL AMZ,B01M635NO1,New,--,,EUR,13.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
4292,FR,IZAS Chemise Thermique Nelion,B01M635NO1,IMTTH00424WH4XL AMZ,B01M635NO1,New,--,,EUR,13.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
4293,DE,IZAS Thermohemd Nelion,B01M635NO1,IMTTH00424WH4XL AMZ,B01M635NO1,New,--,,EUR,13.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
4294,IT,"IZAS NELION Thermal, Uomo, Bianca, 4XL",B01M635NO1,IMTTH00424WH4XL AMZ,B01M635NO1,New,--,,EUR,13.99,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
4295,GB,"IZAS Men Nelion Thermal T-Shirt - White, 4XL",B01M635NO1,IMTTH00424WH4XL AMZ,B01M635NO1,New,--,,GBP,12.47,0.0,0,1,0,1,0,0,0,0,Amazon,90,,0,,YES,,,200,,NO,,,,,1,199,
4296,IT,"IZAS AILAMA, Mount-Loft Padded Donna, Aqua Blue/Yellow, M",X000RA6DCF,IWYPD00933AB/YWM AMZ,B01MDLGN34,New,--,,EUR,76.99,0.0,0,3,0,3,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4297,GB,"IZAS Men's Ailama Outdoor Mount-Loft Padded Jacket, Aqua Blue/Yellow, Medium",X000RA6DCF,IWYPD00933AB/YWM AMZ,B01MDLGN34,New,--,,GBP,64.06,0.0,0,3,0,3,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4298,DE,IZAS Ultraleichte Faserjacke Ailama,X000RA6DCF,IWYPD00933AB/YWM AMZ,B01MDLGN34,New,--,,EUR,76.99,0.0,0,3,0,3,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4299,FR,Veste en Fibre ultral\xc3\xa9g\xc3\xa8re Ailama,X000RA6DCF,IWYPD00933AB/YWM AMZ,B01MDLGN34,New,--,,EUR,76.99,0.0,0,3,0,3,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4300,GB,"Izas Men's Nelion Thermal T-shirt, White, X-Large",B0185GZANW,IMTTH00424WHXL AMZ,B0185GZANW,New,--,,GBP,12.47,0.0,0,2,0,2,0,0,0,0,Amazon,107,,0,,YES,,,200,,NO,,,,,2,198,
4301,FR,IZAS Chemise Thermique Nelion,B0185GZANW,IMTTH00424WHXL AMZ,B0185GZANW,New,--,,EUR,13.99,0.0,0,2,0,2,0,0,0,0,Amazon,107,,0,,YES,,,200,,NO,,,,,2,198,
4302,DE,IZAS Thermohemd Nelion,B0185GZANW,IMTTH00424WHXL AMZ,B0185GZANW,New,--,,EUR,13.99,0.0,0,2,0,2,0,0,0,0,Amazon,107,,0,,YES,,,200,,NO,,,,,2,198,
4303,ES,"Izas Nelion Camiseta t\xc3\xa9rmica, Hombre, Blanco, XL",B0185GZANW,IMTTH00424WHXL AMZ,B0185GZANW,New,--,,EUR,13.99,0.0,0,2,0,2,0,0,0,0,Amazon,107,,0,,YES,,,200,,NO,,,,,2,198,
4304,IT,"IZAS Nelion, Thermal Uomo, Bianca, XL",B0185GZANW,IMTTH00424WHXL AMZ,B0185GZANW,New,--,,EUR,13.99,0.0,0,2,0,2,0,0,0,0,Amazon,107,,0,,YES,,,200,,NO,,,,,2,198,
4305,ES,Izas Forro Polar Ferni,B01DAJV452,IWLPF00558FX4XL AMZ,B01DAJV452,New,--,,EUR,15.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
4306,FR,IZAS Toison Ferni,B01DAJV452,IWLPF00558FX4XL AMZ,B01DAJV452,New,--,,EUR,15.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
4307,DE,IZAS Polares Futter Ferni,B01DAJV452,IWLPF00558FX4XL AMZ,B01DAJV452,New,--,,EUR,15.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
4308,GB,"IZAS Women's Ferni Polar Fleece Jacket, Fuxia, 4X-Large",B01DAJV452,IWLPF00558FX4XL AMZ,B01DAJV452,New,--,,GBP,14.26,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
4309,IT,"IZAS Ferni, Giacca di Pile Donna, Fuxia, 4XL",B01DAJV452,IWLPF00558FX4XL AMZ,B01DAJV452,New,--,,EUR,15.99,0.0,0,2,0,2,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,2,198,
4310,IT,"IZAS Isona, Giacca da Corsa Donna, Fuxia, XL",B0185IAZ26,IWRRN00810FXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4311,GB,"IZAS Men's Isona Outdoor Running Jacket, Fuxia, X-Large",B0185IAZ26,IWRRN00810FXXXL AMZ,B0185IAZ26,New,--,,GBP,29.41,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4312,IT,"IZAS Isona, Giacca da Corsa Donna, Fuxia, XL",B0185IAZ26,IWRRN00810FXXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4313,DE,"IZAS Damen Isona Leichte Jacke F\xc3\xbcr Runnig, Fuxia, XL",B0185IAZ26,IWRRN00810FXXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4314,FR,Veste de Course Isona,B0185IAZ26,IWRRN00810FXXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4315,FR,Veste de Course Isona,B0185IAZ26,IWRRN00810FXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4316,DE,"IZAS Damen Isona Leichte Jacke F\xc3\xbcr Runnig, Fuxia, XL",B0185IAZ26,IWRRN00810FXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4317,GB,"IZAS Men's Isona Outdoor Running Jacket, Fuxia, X-Large",B0185IAZ26,IWRRN00810FXXL AMZ,B0185IAZ26,New,--,,GBP,29.41,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4318,ES,Chaqueta de Running Isona,B0185IAZ26,IWRRN00810FXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4319,ES,Chaqueta de Running Isona,B0185IAZ26,IWRRN00810FXXXL AMZ,B0185IAZ26,New,--,,EUR,32.99,0.0,0,2,0,2,0,0,0,0,Amazon,133,,0,,YES,,,200,,NO,,,,,2,198,
4320,IT,Izas Tena - sandali da donna Size: 37 EU,B0888W7T8P,IWFFO01051BM37 AMZ,B0888W7T8P,New,--,,EUR,31.20,31.2,1,3,0,2,1,2,0,0,Amazon,12,low_stock,10,09/07/2020,YES,,,200,,NO,,,,,3,197,
4321,GB,"Izas Tena Women's Sandal (Night Blue, Numeric_37)",B0888W7T8P,IWFFO01051BM37 AMZ,B0888W7T8P,New,--,,GBP,28.70,0.0,0,3,0,2,1,2,0,0,Amazon,12,low_stock,10,09/07/2020,YES,,,200,,NO,,,,,3,197,
4322,DE,IZAS Wandern Sandale,B0888W7T8P,IWFFO01051BM37 AMZ,B0888W7T8P,New,--,,EUR,37.99,37.99,1,3,0,2,1,2,0,0,Amazon,12,low_stock,10,09/07/2020,YES,,,200,,NO,,,,,3,197,
4323,FR,"Izas Tena Sandales pour femme Bleu nuit, Numeric_37",B0888W7T8P,IWFFO01051BM37 AMZ,B0888W7T8P,New,--,,EUR,31.20,0.0,0,3,0,2,1,2,0,0,Amazon,12,low_stock,10,09/07/2020,YES,,,200,,NO,,,,,3,197,
4324,ES,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_37)",B0888W7T8P,IWFFO01051BM37 AMZ,B0888W7T8P,New,--,,EUR,34.99,272.92,8,3,0,2,1,2,0,0,Amazon,12,low_stock,10,09/07/2020,YES,,,200,,NO,,,,,3,197,
4325,IT,"IZAS Chamonix, Stretch Pant Uomo, Nero/Grigio Scuro, 2XL",B00R4IGLO0,IMPPA00358BK/DGXXL AMZ,B00R4IGLO0,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,2,198,
4326,GB,"IZAS Men's Chamonix Outdoor Stretch Pant, Black/Dark Grey, 2X-Large",B00R4IGLO0,IMPPA00358BK/DGXXL AMZ,B00R4IGLO0,New,--,,GBP,49.02,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,2,198,
4327,DE,IZAS Trekkinghose Chamonix,B00R4IGLO0,IMPPA00358BK/DGXXL AMZ,B00R4IGLO0,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,2,198,
4328,FR,IZAS Pantalon de Trekking Chamonix,B00R4IGLO0,IMPPA00358BK/DGXXL AMZ,B00R4IGLO0,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,2,198,
4329,ES,Izas Pantalones Trekking Chamonix,B00R4IGLO0,IMPPA00358BK/DGXXL AMZ,B00R4IGLO0,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,2,198,
4330,IT,"IZAS Chamonix, Stretch Pant Uomo, Nero, XL",B00OJ0QWIQ,IMPPA00358BKXL AMZ,B00OJ0QWIQ,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,291,,0,,YES,,,200,,NO,,,,,2,198,
4331,DE,IZAS Trekkinghose Chamonix,B00OJ0QWIQ,IMPPA00358BKXL AMZ,B00OJ0QWIQ,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,291,,0,,YES,,,200,,NO,,,,,2,198,
4332,GB,"IZAS Men's Chamonix Outdoor Stretch Pant, Black, X-Large",B00OJ0QWIQ,IMPPA00358BKXL AMZ,B00OJ0QWIQ,New,--,,GBP,49.02,0.0,0,2,0,2,0,0,0,0,Amazon,291,,0,,YES,,,200,,NO,,,,,2,198,
4333,ES,Izas Pantalones Trekking Chamonix,B00OJ0QWIQ,IMPPA00358BKXL AMZ,B00OJ0QWIQ,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,291,,0,,YES,,,200,,NO,,,,,2,198,
4334,FR,IZAS Pantalon de Trekking Chamonix,B00OJ0QWIQ,IMPPA00358BKXL AMZ,B00OJ0QWIQ,New,--,,EUR,54.99,0.0,0,2,0,2,0,0,0,0,Amazon,291,,0,,YES,,,200,,NO,,,,,2,198,
4335,FR,IZAS Toison Ferni,B01DAJTTI6,IWLPF00558BKM AMZ,B01DAJTTI6,New,--,,EUR,15.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4336,GB,"IZAS Women's Ferni Polar Fleece Jacket, Black, Medium",B01DAJTTI6,IWLPF00558BKM AMZ,B01DAJTTI6,New,--,,GBP,14.26,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4337,IT,"IZAS Ferni, Giacca di Pile Donna, Nero, M",B01DAJTTI6,IWLPF00558BKM AMZ,B01DAJTTI6,New,--,,EUR,15.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4338,DE,IZAS Polares Futter Ferni,B01DAJTTI6,IWLPF00558BKM AMZ,B01DAJTTI6,New,--,,EUR,15.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4339,ES,Izas Forro Polar Ferni,B01DAJTTI6,IWLPF00558BKM AMZ,B01DAJTTI6,New,--,,EUR,15.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4340,IT,"IZAS Tena, Sandalo Sportivo Donna",B07PVC3Z41,IWFFO01051WB41 AMZ,B07PVC3Z41,New,--,,EUR,34.99,0.0,0,2,0,1,1,0,0,1,Amazon,17,,2,09/07/2020,YES,,,200,,NO,,,,,2,198,
4341,ES,"Izas Tena Sandalia, Mujer (Wasabi, Numeric_41)",B07PVC3Z41,IWFFO01051WB41 AMZ,B07PVC3Z41,New,--,,EUR,34.99,97.97,3,2,0,1,1,0,0,1,Amazon,17,,2,09/07/2020,YES,,,200,,NO,,,,,2,198,
4342,DE,IZAS Wandern Sandale,B07PVC3Z41,IWFFO01051WB41 AMZ,B07PVC3Z41,New,--,,EUR,37.99,113.97,3,2,0,1,1,0,0,1,Amazon,17,,2,09/07/2020,YES,,,200,,NO,,,,,2,198,
4343,GB,"Izas Tena Women's Sandal (Wasabi, Numeric_41)",B07PVC3Z41,IWFFO01051WB41 AMZ,B07PVC3Z41,New,--,,GBP,31.19,0.0,0,2,0,1,1,0,0,1,Amazon,17,,2,09/07/2020,YES,,,200,,NO,,,,,2,198,
4344,FR,IZAS Tena Sandale de Sport Femme,B07PVC3Z41,IWFFO01051WB41 AMZ,B07PVC3Z41,New,--,,EUR,34.99,0.0,0,2,0,1,1,0,0,1,Amazon,17,,2,09/07/2020,YES,,,200,,NO,,,,,2,198,
4345,IT,"IZAS Nelion, Biancheria Intima Termica Uomo, Reale, L",B0185GYLSC,IMTTH00424RYL AMZ,B0185GYLSC,New,--,,EUR,13.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4346,ES,"Izas Nelion Camiseta t\xc3\xa9rmica, Hombre, Royal, L",B0185GYLSC,IMTTH00424RYL AMZ,B0185GYLSC,New,--,,EUR,13.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4347,DE,IZAS Thermohemd Nelion,B0185GYLSC,IMTTH00424RYL AMZ,B0185GYLSC,New,--,,EUR,13.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4348,FR,IZAS Chemise Thermique Nelion,B0185GYLSC,IMTTH00424RYL AMZ,B0185GYLSC,New,--,,EUR,13.99,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4349,GB,"Izas Men's Nelion Thermal T-shirt, Royal, Large",B0185GYLSC,IMTTH00424RYL AMZ,B0185GYLSC,New,--,,GBP,11.70,0.0,0,3,0,3,0,0,0,0,Amazon,365+,,,,YES,,,200,,NO,,,,,3,197,
4350,IT,"IZAS Wheeler, Giacca in Pile Donna, Viola/Nero, 3XL",B0719DHN6G,IWLPF00565VI/BK3XL AMZ1,B0719DHN6G,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4351,GB,"IZAS Women's Wheeler Polar Fleece Jacket, Violet/Black, 3X-Large",B0719DHN6G,IWLPF00565VI/BK3XL AMZ1,B0719DHN6G,New,--,,GBP,15.15,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4352,DE,IZAS Polar Futterjacke Wheeler,B0719DHN6G,IWLPF00565VI/BK3XL AMZ1,B0719DHN6G,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4353,FR,Veste de Doublure Polaire Wheeler,B0719DHN6G,IWLPF00565VI/BK3XL AMZ1,B0719DHN6G,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4354,ES,Izas Chaqueta Forro Polar Wheeler,B0719DHN6G,IWLPF00565VI/BK3XL AMZ1,B0719DHN6G,New,--,,EUR,16.99,0.0,0,2,0,2,0,0,0,0,Amazon,,,,,YES,,,200,,NO,,,,,3,197,
4355,ES,Izas Chaqueta de Forro Polar Padru,B072BR56YF,IMLPF00348DG/BKXL AMZ,B072BR56YF,New,--,,EUR,16.99,0.0,0,3,0,3,0,0,0,0,Amazon,319,,0,,YES,,,200,,NO,,,,,3,197,
